taxonKey	taxonName	kingdom	year	em_status	dr_1	dr_2	dr_3	dr_4
2703721	Bromus madritensis L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2705090	Panicum miliaceum L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2705144	Panicum dichotomiflorum Michx.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
2705162	Panicum capillare L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2705181	Sorghum bicolor (L.) Moench	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2705290	Avena sativa L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2705400	Eragrostis pilosa (L.) P.Beauv.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2705401	Eragrostis multicaulis Steud.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2705449	Eragrostis minor Host	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2705966	Secale cereale L.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
2706056	Hordeum vulgare L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2715482	Cyperus eragrostis Lam.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2747564	Crocus tommasinianus Herb.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2747567	Crocus vernus (L.) Hill	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2747939	Crocosmia ×crocosmiiflora (Lemoine) N.E.Br.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2753146	Lilium martagon L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2765156	Tradescantia fluminensis Vell.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2775619	Yucca gloriosa L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2781074	Hemerocallis fulva (L.) L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2855356	Galanthus nivalis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2855398	Galanthus elwesii Hook.f.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2855860	Allium schoenoprasum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2867614	Lemna minuta Kunth	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2873861	Linum usitatissimum L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2873991	Aristolochia clematitis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2876049	Corylus maxima Mill.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2876607	Alnus cordata (Loisel.) Duby	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2880539	Quercus rubra L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2880580	Quercus cerris L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2888380	Eschscholzia californica Cham.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2888439	Papaver somniferum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2888513	Pseudofumaria lutea (L.) Borkh.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2888585	Viburnum tinus L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2888625	Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2888740	Centranthus ruber (L.) DC.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2888814	Dipsacus laciniatus L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2889019	Rumex patientia L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2889088	Reynoutria sachalinensis (F.Schmidt) Nakai	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2889173	Reynoutria japonica Houtt.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2889373	Fagopyrum esculentum Moench	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2889934	Tropaeolum majus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2890035	Geranium ×oxonianum P.F.Yeo	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2890122	Geranium pyrenaicum Burm.f.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2890287	Geranium nodosum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2890502	Geranium endressii J.Gay	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2890541	Geranium purpureum Vill.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2891079	Geranium macrorrhizum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2891390	Geranium phaeum L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2891707	Oxalis debilis Kunth	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2891755	Oxalis latifolia Kunth	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
2891770	Impatiens glandulifera Royle	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2891782	Impatiens parviflora DC.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2891783	Impatiens balfourii Hook.fil.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2913169	Galium parisiense L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2925514	Verbena bonariensis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2925527	Verbena hastata L.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
2925895	Echium plantagineum L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2926045	Brunnera macrophylla (Adams) I.M.Johnst.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2926110	Borago officinalis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2926130	Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2926992	Salvia hispanica L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2927028	Salvia nemorosa L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2927230	Stachys byzantina K.Koch	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2927305	Lavandula angustifolia Mill.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2928226	Phacelia tanacetifolia Benth.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2928576	Ipomoea purpurea (L.) Roth	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2928751	Datura stramonium L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2928761	Nicotiana alata Link & Otto	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2929505	Solanum villosum Mill.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
2930137	Solanum lycopersicum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2930262	Solanum tuberosum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2931237	Solanum triflorum Nutt.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2932872	Solanum decipiens Opiz	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2959443	Gleditsia triacanthos L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2964355	Lupinus polyphyllus Lindl.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2965331	Medicago ×varia Martyn	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2971016	Melilotus indicus (L.) All.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2971095	Melilotus albus Medik.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2972595	Onobrychis viciifolia Scop.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2974832	Vicia faba L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2974921	Vicia villosa subsp. varia (Host) Corb.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2975667	Galega officinalis L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2984366	Soleirolia soleirolii (Req.) Dandy	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2984532	Zelkova serrata (Thunb.) Makino	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2985965	Deutzia scabra Thunb.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2986045	Philadelphus coronarius L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2986111	Ribes aureum Pursh	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
2986130	Ribes sanguineum Pursh	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2986184	Ribes alpinum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2988188	Pyracantha coccinea M.Roem.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2988354	Physocarpus opulifolius (L.) Maxim.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
2995149	Rubus phoenicolasius Maxim.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
2996525	Rubus armeniacus Focke	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3001244	Malus domestica (Suckow) Borkh.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3003244	Rosa multiflora Thunb.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3003979	Rosa rugosa Thunb.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3012089	Sorbaria sorbifolia (L.) A.Braun	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3021496	Prunus laurocerasus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3021730	Prunus cerasifera Ehrh.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3021850	Prunus serotina Ehrh.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3021922	Prunus cerasus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3022609	Prunus serrulata Lindl.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
3024109	Amelanchier ×lamarckii F.G.Schroed.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3026074	Cotoneaster salicifolius Franch.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3026092	Cotoneaster hjelmqvistii Flinck & B.Hylmö	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3026162	Cotoneaster franchetii Boiss.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3027159	Spiraea douglasii Hook.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3028528	Alchemilla mollis (Buser) Rothm.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3031774	Mespilus germanica L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3032698	Tellima grandiflora (Pursh) Douglas ex Lindl.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3033077	Aucuba japonica Thunb.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3033227	Eranthis hyemalis (L.) Salisb.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3033833	Delphinium ajacis L.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
3033865	Mahonia aquifolium (Pursh) Nutt.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3033896	Berberis thunbergii DC.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3034182	Ammi majus L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3034393	Eryngium planum L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3034646	Anethum graveolens L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3034825	Heracleum mantegazzianum Sommier & Levier	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3034871	Coriandrum sativum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3034915	Astrantia major L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3034922	Foeniculum vulgare Mill.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3039194	Parthenocissus quinquefolia (L.) Planch.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3039203	Parthenocissus inserta (A.Kern.) Fritsch	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3040185	Populus ×canescens (Aiton) Sm.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3040233	Populus alba L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3041022	Armoracia rusticana P.Gaertn., B.Mey. & Scherb.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3042291	Hesperis matronalis L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3042636	Brassica napus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3046812	Sisymbrium orientale L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3046851	Sisymbrium irio L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3047621	Sinapis alba L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3048203	Erysimum cheiri (L.) Crantz	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3050595	Hirschfeldia incana (L.) Lagr.-Foss.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3053406	Rorippa austriaca (Crantz) Besser	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3053522	Berteroa incana (L.) DC.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3054117	Aubrieta deltoidea (L.) DC.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3054357	Juglans nigra L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3054368	Juglans regia L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3066965	Euphorbia lathyris L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3067119	Euphorbia maculata L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3067353	Euphorbia characias L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3067891	Euphorbia prostrata Aiton	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3082244	Cornus sericea L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3084015	Phytolacca americana L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3084022	Phytolacca acinosa Roxb.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3084719	Portulaca oleracea L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3085360	Saponaria officinalis L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3085381	Polycarpon tetraphyllum (L.) L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3085438	Cerastium tomentosum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3085623	Petrorhagia saxifraga (L.) Link	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3086240	Mirabilis jalapa L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3098912	Cosmos bipinnatus Cav.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3101193	Dittrichia graveolens (L.) Greuter	Plantae	2022	1	FALSE	FALSE	FALSE	TRUE
3103791	Matricaria discoidea DC.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3109086	Senecio inaequidens DC.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3112364	Cynara cardunculus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3114225	Rudbeckia hirta L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3114643	Carduus acanthoides L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3117449	Erigeron annuus (L.) Pers.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3118430	Tanacetum parthenium (L.) Sch.Bip.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3119175	Helianthus tuberosus L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3120284	Achillea filipendulina Lam.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3120790	Artemisia verlotiorum Lamotte	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3122924	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3128225	Centaurea nigra L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3132570	Galinsoga parviflora Cav.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3133950	Coreopsis tinctoria Nutt.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3138195	Eutrochium maculatum (L.) E.E.Lamont	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3145214	Silybum marianum (L.) Gaertn.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3146683	Erigeron sumatrensis Retz.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3146717	Erigeron bonariensis L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3146791	Erigeron canadensis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3147018	Erigeron floribundus (Kunth) Sch.Bip.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3147168	Erigeron karvinskianus DC.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3152583	Hibiscus syriacus L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3152824	Liquidambar styraciflua L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3152861	Liriodendron tulipifera L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3169137	Euonymus fortunei (Turcz.) Hand.-Mazz.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3169340	Lysimachia punctata L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3169708	Vinca major L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3170823	Paulownia tomentosa (Thunb.) Steud.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3171948	Verbascum phlomoides L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3172001	Antirrhinum majus L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3172077	Veronica persica Poir.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3172100	Veronica filiformis Sm.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3172104	Veronica peregrina L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3172118	Veronica longifolia L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3172291	Ligustrum ovalifolium Hassk.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3172347	Fraxinus ornus L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3172615	Catalpa bignonioides Walter	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3173338	Buddleja davidii Franch.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3188894	Oenothera glazioviana Micheli	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3188924	Oenothera biennis L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3189073	Epilobium brachycarpum C.Presl	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3189815	Aesculus hippocastanum L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3189837	Acer saccharinum L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3189866	Acer negundo L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3190382	Ruta graveolens L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3190411	Ptelea trifoliata L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3190538	Rhus typhina L.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3190653	Ailanthus altissima (Mill.) Swingle	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3602683	Papaver cambricum L.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3664589	Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch	Plantae	2022	1	FALSE	FALSE	FALSE	TRUE
3666776	Oenothera ×ersteinensis H.P.Linder & R.Jean	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3686235	Staphylea pinnata L.	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3690997	Cardamine occulta Hornem.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
3756650	Chenopodium ×reynieri Ludw. & Aellen	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
3797084	Alkekengi officinarum Moench	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
3886505	Phlomis russeliana (Sims) Lag. ex Benth.	Plantae	2022	1	TRUE	FALSE	FALSE	FALSE
4013762	Narcissus ×cyclazetta Chater & Stace	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
4038485	Reynoutria ×bohemica Chrtek & Chrtková	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
4067281	Symphytum ×hidcotense P.D.Sell	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
4067302	Symphytum grandiflorum DC.	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
4129708	Lolium multiflorum Lam.	Plantae	2022	2	FALSE	TRUE	FALSE	FALSE
4201607	Phedimus spurius (M.Bieb.) 't Hart	Plantae	2022	3	FALSE	TRUE	FALSE	TRUE
4206362	Onopordum beckianum A.John	Plantae	2022	1	FALSE	FALSE	FALSE	TRUE
4259350	Tilia tomentosa Moench	Plantae	2022	1	FALSE	FALSE	FALSE	FALSE
